"comparison","bootstrap_mean","y","density_group"
"IPM - Air",15.4053204082229,1,"IPM"
"IPM - Air",16.631968275761,1,"IPM"
"IPM - Air",15.7104326246144,1,"IPM"
"IPM - Air",16.9247410047232,1,"IPM"
"IPM - Air",16.540200234049,1,"IPM"
"IPM - Air",16.6881904341394,1,"IPM"
"IPM - Air",16.8895096305739,1,"IPM"
"IPM - Air",16.3862193662784,1,"IPM"
"IPM - Air",16.2591035847614,1,"IPM"
"IPM - Air",15.8507026604859,1,"IPM"
"IPM - Air",15.7649778691343,1,"IPM"
"IPM - Air",16.610612772485,1,"IPM"
"IPM - Air",17.6008236534029,1,"IPM"
"IPM - Air",16.8505046221972,1,"IPM"
"IPM - Air",15.5753010355315,1,"IPM"
"IPM - Air",15.5375862289244,1,"IPM"
"IPM - Air",16.769694906827,1,"IPM"
"IPM - Air",14.6299995386598,1,"IPM"
"IPM - Air",15.7045169611327,1,"IPM"
"IPM - Air",17.2215160089499,1,"IPM"
"IPM - Air",15.541235055839,1,"IPM"
"IPM - Air",17.0843737678555,1,"IPM"
"IPM - Air",17.1069731079615,1,"IPM"
"IPM - Air",15.6899559040322,1,"IPM"
"IPM - Air",14.9641381137367,1,"IPM"
"IPM - Air",17.444604605571,1,"IPM"
"IPM - Air",16.0507369830735,1,"IPM"
"IPM - Air",16.9884037073776,1,"IPM"
"IPM - Air",16.9169621302693,1,"IPM"
"IPM - Air",16.5280987541937,1,"IPM"
"IPM - Air",15.9084002506122,1,"IPM"
"IPM - Air",18.0944555353032,1,"IPM"
"IPM - Air",16.2684732838109,1,"IPM"
"IPM - Air",15.7822639221522,1,"IPM"
"IPM - Air",16.8483448035729,1,"IPM"
"IPM - Air",15.9849609613421,1,"IPM"
"IPM - Air",15.3629810837745,1,"IPM"
"IPM - Air",17.1864610372863,1,"IPM"
"IPM - Air",16.9377250165165,1,"IPM"
"IPM - Air",16.8558858857218,1,"IPM"
"IPM - Air",16.7217313952357,1,"IPM"
"IPM - Air",16.4590111102238,1,"IPM"
"IPM - Air",15.6986201676803,1,"IPM"
"IPM - Air",16.6075879290519,1,"IPM"
"IPM - Air",17.3999932393574,1,"IPM"
"IPM - Air",17.1149357149234,1,"IPM"
"IPM - Air",16.8931812598516,1,"IPM"
"IPM - Air",17.4147236869717,1,"IPM"
"IPM - Air",15.433195882476,1,"IPM"
"IPM - Air",17.0385493182048,1,"IPM"
"IPM - Air",16.7274411621532,1,"IPM"
"IPM - Air",16.3370010687296,1,"IPM"
"IPM - Air",17.1633682060493,1,"IPM"
"IPM - Air",17.5155837615999,1,"IPM"
"IPM - Air",17.2011459715033,1,"IPM"
"IPM - Air",16.0867618616681,1,"IPM"
"IPM - Air",16.8410608255727,1,"IPM"
"IPM - Air",16.5621519475738,1,"IPM"
"IPM - Air",16.2628153538167,1,"IPM"
"IPM - Air",15.4130662296047,1,"IPM"
"IPM - Air",16.9046131603494,1,"IPM"
"IPM - Air",14.7821655593555,1,"IPM"
"IPM - Air",16.5322497361558,1,"IPM"
"IPM - Air",16.2300271612216,1,"IPM"
"IPM - Air",15.9045374510951,1,"IPM"
"IPM - Air",16.068470778527,1,"IPM"
"IPM - Air",15.6819710590331,1,"IPM"
"IPM - Air",16.6524263994611,1,"IPM"
"IPM - Air",16.1580969806343,1,"IPM"
"IPM - Air",15.79311978932,1,"IPM"
"IPM - Air",15.5574430332818,1,"IPM"
"IPM - Air",16.923013217627,1,"IPM"
"IPM - Air",16.1202861905874,1,"IPM"
"IPM - Air",15.6852461440559,1,"IPM"
"IPM - Air",15.4530858249177,1,"IPM"
"IPM - Air",15.7554647261253,1,"IPM"
"IPM - Air",15.0172488263742,1,"IPM"
"IPM - Air",16.6478417209014,1,"IPM"
"IPM - Air",17.3815691104034,1,"IPM"
"IPM - Air",15.554241056918,1,"IPM"
"IPM - Air",16.685486921034,1,"IPM"
"IPM - Air",15.8424665495477,1,"IPM"
"IPM - Air",16.7940559007786,1,"IPM"
"IPM - Air",16.3547113587808,1,"IPM"
"IPM - Air",16.0710671686149,1,"IPM"
"IPM - Air",17.14429002854,1,"IPM"
"IPM - Air",14.7198127824564,1,"IPM"
"IPM - Air",17.006488074553,1,"IPM"
"IPM - Air",15.3576357024821,1,"IPM"
"IPM - Air",15.1194832870915,1,"IPM"
"IPM - Air",16.0765672841007,1,"IPM"
"IPM - Air",17.4151393653527,1,"IPM"
"IPM - Air",15.1458968140325,1,"IPM"
"IPM - Air",15.4583914150165,1,"IPM"
"IPM - Air",17.8216329409242,1,"IPM"
"IPM - Air",15.7866789563743,1,"IPM"
"IPM - Air",16.3816342679102,1,"IPM"
"IPM - Air",17.2486991488296,1,"IPM"
"IPM - Air",16.1292498964449,1,"IPM"
"IPM - Air",16.5510342222548,1,"IPM"
"IPM - Air",15.9668680737012,1,"IPM"
"IPM - Air",17.665404496453,1,"IPM"
"IPM - Air",15.4175014948282,1,"IPM"
"IPM - Air",14.8567523240239,1,"IPM"
"IPM - Air",16.8546272569067,1,"IPM"
"IPM - Air",16.1664518914453,1,"IPM"
"IPM - Air",15.6169903002701,1,"IPM"
"IPM - Air",17.1575124832756,1,"IPM"
"IPM - Air",17.1399152873001,1,"IPM"
"IPM - Air",15.8298425358525,1,"IPM"
"IPM - Air",16.4157030211912,1,"IPM"
"IPM - Air",17.0603113681072,1,"IPM"
"IPM - Air",17.5839707266079,1,"IPM"
"IPM - Air",17.4550006135778,1,"IPM"
"IPM - Air",15.4723090182538,1,"IPM"
"IPM - Air",16.354939939211,1,"IPM"
"IPM - Air",15.2070519647416,1,"IPM"
"IPM - Air",16.2574689158791,1,"IPM"
"IPM - Air",16.0665419924394,1,"IPM"
"IPM - Air",15.9718565480537,1,"IPM"
"IPM - Air",15.4010350998127,1,"IPM"
"IPM - Air",15.6604780375362,1,"IPM"
"IPM - Air",16.2130878501061,1,"IPM"
"IPM - Air",16.8104643996313,1,"IPM"
"IPM - Air",17.5769361116786,1,"IPM"
"IPM - Air",17.67924392088,1,"IPM"
"IPM - Air",17.7590886593812,1,"IPM"
"IPM - Air",16.2110599515865,1,"IPM"
"IPM - Air",15.7513288821429,1,"IPM"
"IPM - Air",16.4343594013438,1,"IPM"
"IPM - Air",15.0255758632054,1,"IPM"
"IPM - Air",15.049284788307,1,"IPM"
"IPM - Air",15.9937004708812,1,"IPM"
"IPM - Air",17.0560299800133,1,"IPM"
"IPM - Air",15.8924914140268,1,"IPM"
"IPM - Air",16.6811849149284,1,"IPM"
"IPM - Air",16.2027880943089,1,"IPM"
"IPM - Air",15.2314489630813,1,"IPM"
"IPM - Air",16.3014091176709,1,"IPM"
"IPM - Air",16.5687209148343,1,"IPM"
"IPM - Air",16.4335301134679,1,"IPM"
"IPM - Air",16.091411462098,1,"IPM"
"IPM - Air",16.4596696060369,1,"IPM"
"IPM - Air",16.2484569298449,1,"IPM"
"IPM - Air",16.3991746598857,1,"IPM"
"IPM - Air",15.0776643945438,1,"IPM"
"IPM - Air",18.5520309878037,1,"IPM"
"IPM - Air",16.0083548783548,1,"IPM"
"IPM - Air",17.473743690704,1,"IPM"
"IPM - Air",15.9785399616804,1,"IPM"
"IPM - Air",15.1791532113015,1,"IPM"
"IPM - Air",16.4423067099258,1,"IPM"
"IPM - Air",16.3181024270707,1,"IPM"
"IPM - Air",17.280059839549,1,"IPM"
"IPM - Air",15.6197030468514,1,"IPM"
"IPM - Air",15.0406139610559,1,"IPM"
"IPM - Air",16.3518940889845,1,"IPM"
"IPM - Air",15.7613749835192,1,"IPM"
"IPM - Air",17.0166835032573,1,"IPM"
"IPM - Air",15.7098929916097,1,"IPM"
"IPM - Air",15.4985376873869,1,"IPM"
"IPM - Air",16.8232238273114,1,"IPM"
"IPM - Air",17.0700110237126,1,"IPM"
"IPM - Air",15.7860942053071,1,"IPM"
"IPM - Air",16.5549155866207,1,"IPM"
"IPM - Air",17.4931628485641,1,"IPM"
"IPM - Air",16.200085925377,1,"IPM"
"IPM - Air",16.3409607581435,1,"IPM"
"IPM - Air",15.1442410322135,1,"IPM"
"IPM - Air",16.5115927866654,1,"IPM"
"IPM - Air",15.6549421078291,1,"IPM"
"IPM - Air",17.4907359457903,1,"IPM"
"IPM - Air",15.961571146886,1,"IPM"
"IPM - Air",16.3809971111416,1,"IPM"
"IPM - Air",16.8695714942228,1,"IPM"
"IPM - Air",16.7438788266388,1,"IPM"
"IPM - Air",15.8675964340538,1,"IPM"
"IPM - Air",16.9755363497944,1,"IPM"
"IPM - Air",16.6395833947459,1,"IPM"
"IPM - Air",16.3629939149177,1,"IPM"
"IPM - Air",16.084197856979,1,"IPM"
"IPM - Air",16.7188331786726,1,"IPM"
"IPM - Air",15.8904729595367,1,"IPM"
"IPM - Air",17.302375851112,1,"IPM"
"IPM - Air",17.1871521461877,1,"IPM"
"IPM - Air",17.096057746066,1,"IPM"
"IPM - Air",17.1080987381897,1,"IPM"
"IPM - Air",14.6536759649275,1,"IPM"
"IPM - Air",15.9982134528478,1,"IPM"
"IPM - Air",15.7013803279412,1,"IPM"
"IPM - Air",16.5410329774973,1,"IPM"
"IPM - Air",17.2948090220421,1,"IPM"
"IPM - Air",15.2412640836994,1,"IPM"
"IPM - Air",15.0305796899643,1,"IPM"
"IPM - Air",15.3782247609288,1,"IPM"
"IPM - Air",17.1734220846052,1,"IPM"
"IPM - Air",15.5660396497577,1,"IPM"
"IPM - Air",16.9538272915071,1,"IPM"
"IPM - Air",15.958416289284,1,"IPM"
"IPM - Air",16.842457327386,1,"IPM"
"IPM - Air",16.0823421509225,1,"IPM"
"IPM - Air",16.9238204222598,1,"IPM"
"IPM - Air",16.2320819551013,1,"IPM"
"IPM - Air",15.8499837176316,1,"IPM"
"IPM - Air",14.6306496709278,1,"IPM"
"IPM - Air",16.7227057274614,1,"IPM"
"IPM - Air",17.2753676051949,1,"IPM"
"IPM - Air",15.5352333663792,1,"IPM"
"IPM - Air",16.3375663960218,1,"IPM"
"IPM - Air",17.4777530070952,1,"IPM"
"IPM - Air",16.7781343585939,1,"IPM"
"IPM - Air",14.9789244034939,1,"IPM"
"IPM - Air",15.8421808033453,1,"IPM"
"IPM - Air",17.6998461001672,1,"IPM"
"IPM - Air",15.3598062667442,1,"IPM"
"IPM - Air",15.5992575264914,1,"IPM"
"IPM - Air",15.5095220952049,1,"IPM"
"IPM - Air",15.7173793055713,1,"IPM"
"IPM - Air",15.5260041740407,1,"IPM"
"IPM - Air",14.9986720464606,1,"IPM"
"IPM - Air",16.3892994178942,1,"IPM"
"IPM - Solvent",17.1682913759628,3,"IPM"
"IPM - Solvent",18.6335549045929,3,"IPM"
"IPM - Solvent",18.2542074178045,3,"IPM"
"IPM - Solvent",17.8827261238046,3,"IPM"
"IPM - Solvent",18.8538693437753,3,"IPM"
"IPM - Solvent",20.2755568847391,3,"IPM"
"IPM - Solvent",18.7216945350925,3,"IPM"
"IPM - Solvent",17.8091930097435,3,"IPM"
"IPM - Solvent",18.698321593448,3,"IPM"
"IPM - Solvent",19.0310078752082,3,"IPM"
"IPM - Solvent",18.1956614060277,3,"IPM"
"IPM - Solvent",19.0803787928834,3,"IPM"
"IPM - Solvent",19.7535163912847,3,"IPM"
"IPM - Solvent",19.4447756668606,3,"IPM"
"IPM - Solvent",20.9406101612929,3,"IPM"
"IPM - Solvent",18.4047455981335,3,"IPM"
"IPM - Solvent",17.835154505061,3,"IPM"
"IPM - Solvent",18.6182005300292,3,"IPM"
"IPM - Solvent",17.8879090947016,3,"IPM"
"IPM - Solvent",18.4708092758802,3,"IPM"
"IPM - Solvent",19.8188173150279,3,"IPM"
"IPM - Solvent",17.7398884412622,3,"IPM"
"IPM - Solvent",18.3028709299658,3,"IPM"
"IPM - Solvent",19.0929485306632,3,"IPM"
"IPM - Solvent",19.0411219843332,3,"IPM"
"IPM - Solvent",18.382175291907,3,"IPM"
"IPM - Solvent",17.8191926230447,3,"IPM"
"IPM - Solvent",19.789575695945,3,"IPM"
"IPM - Solvent",18.0094972954787,3,"IPM"
"IPM - Solvent",19.7089310868343,3,"IPM"
"IPM - Solvent",18.1920041397318,3,"IPM"
"IPM - Solvent",17.2712753466177,3,"IPM"
"IPM - Solvent",18.710509616915,3,"IPM"
"IPM - Solvent",17.8697746692915,3,"IPM"
"IPM - Solvent",17.8345420925852,3,"IPM"
"IPM - Solvent",19.2191917086787,3,"IPM"
"IPM - Solvent",18.6936911667665,3,"IPM"
"IPM - Solvent",18.6119581247821,3,"IPM"
"IPM - Solvent",19.4392498155503,3,"IPM"
"IPM - Solvent",19.3880252791156,3,"IPM"
"IPM - Solvent",19.7863361063042,3,"IPM"
"IPM - Solvent",19.3619800363218,3,"IPM"
"IPM - Solvent",19.9996956960946,3,"IPM"
"IPM - Solvent",18.5561712375627,3,"IPM"
"IPM - Solvent",19.399706049754,3,"IPM"
"IPM - Solvent",18.431966923221,3,"IPM"
"IPM - Solvent",17.8928754200691,3,"IPM"
"IPM - Solvent",16.7424336869839,3,"IPM"
"IPM - Solvent",17.511610956908,3,"IPM"
"IPM - Solvent",16.6860942549396,3,"IPM"
"IPM - Solvent",19.5098756925958,3,"IPM"
"IPM - Solvent",19.6146525918489,3,"IPM"
"IPM - Solvent",18.2282787078735,3,"IPM"
"IPM - Solvent",18.1033578334268,3,"IPM"
"IPM - Solvent",16.1691863760422,3,"IPM"
"IPM - Solvent",18.6199603289037,3,"IPM"
"IPM - Solvent",17.155484129568,3,"IPM"
"IPM - Solvent",19.4969551873312,3,"IPM"
"IPM - Solvent",18.0361510703262,3,"IPM"
"IPM - Solvent",19.0796161332041,3,"IPM"
"IPM - Solvent",18.2848579183963,3,"IPM"
"IPM - Solvent",19.6601849271382,3,"IPM"
"IPM - Solvent",19.5016098193554,3,"IPM"
"IPM - Solvent",17.3337410151799,3,"IPM"
"IPM - Solvent",19.7711846407017,3,"IPM"
"IPM - Solvent",17.5538140783573,3,"IPM"
"IPM - Solvent",19.0809110065411,3,"IPM"
"IPM - Solvent",17.2927739187626,3,"IPM"
"IPM - Solvent",17.4383561826573,3,"IPM"
"IPM - Solvent",19.6524016263317,3,"IPM"
"IPM - Solvent",17.4551765881533,3,"IPM"
"IPM - Solvent",19.2450035310852,3,"IPM"
"IPM - Solvent",17.0812579027636,3,"IPM"
"IPM - Solvent",16.5411529414052,3,"IPM"
"IPM - Solvent",19.2516974506157,3,"IPM"
"IPM - Solvent",19.6105656735862,3,"IPM"
"IPM - Solvent",18.8117745590654,3,"IPM"
"IPM - Solvent",17.0551267604156,3,"IPM"
"IPM - Solvent",19.2244442854777,3,"IPM"
"IPM - Solvent",17.6868547737944,3,"IPM"
"IPM - Solvent",18.5724752736429,3,"IPM"
"IPM - Solvent",18.9122530356558,3,"IPM"
"IPM - Solvent",17.9158907083851,3,"IPM"
"IPM - Solvent",18.9944375029118,3,"IPM"
"IPM - Solvent",19.7841161913176,3,"IPM"
"IPM - Solvent",17.3515803773379,3,"IPM"
"IPM - Solvent",17.4041617575889,3,"IPM"
"IPM - Solvent",20.2472528353091,3,"IPM"
"IPM - Solvent",18.688280449794,3,"IPM"
"IPM - Solvent",17.8382109019401,3,"IPM"
"IPM - Solvent",18.1513228122498,3,"IPM"
"IPM - Solvent",18.1150867936139,3,"IPM"
"IPM - Solvent",18.1741840100368,3,"IPM"
"IPM - Solvent",20.0551050143854,3,"IPM"
"IPM - Solvent",19.1260366845915,3,"IPM"
"IPM - Solvent",20.0551424134051,3,"IPM"
"IPM - Solvent",18.7030799941204,3,"IPM"
"IPM - Solvent",19.0986077679639,3,"IPM"
"IPM - Solvent",19.117114170052,3,"IPM"
"IPM - Solvent",19.3917372565445,3,"IPM"
"IPM - Solvent",19.3532307352311,3,"IPM"
"IPM - Solvent",20.0218788384082,3,"IPM"
"IPM - Solvent",18.3783925723877,3,"IPM"
"IPM - Solvent",17.6576167925604,3,"IPM"
"IPM - Solvent",16.7249200353848,3,"IPM"
"IPM - Solvent",18.9003901627323,3,"IPM"
"IPM - Solvent",17.2670228770593,3,"IPM"
"IPM - Solvent",17.5558777087411,3,"IPM"
"IPM - Solvent",17.8227449287193,3,"IPM"
"IPM - Solvent",17.9293281699657,3,"IPM"
"IPM - Solvent",19.998750664894,3,"IPM"
"IPM - Solvent",16.8590390244115,3,"IPM"
"IPM - Solvent",19.2835347748343,3,"IPM"
"IPM - Solvent",19.6577310736242,3,"IPM"
"IPM - Solvent",17.3595590967179,3,"IPM"
"IPM - Solvent",19.0540557489092,3,"IPM"
"IPM - Solvent",18.1339399467249,3,"IPM"
"IPM - Solvent",18.452386476078,3,"IPM"
"IPM - Solvent",18.5213626912987,3,"IPM"
"IPM - Solvent",19.1813431375837,3,"IPM"
"IPM - Solvent",17.9692627862058,3,"IPM"
"IPM - Solvent",17.7076038699241,3,"IPM"
"IPM - Solvent",18.7904147703997,3,"IPM"
"IPM - Solvent",17.3147392287241,3,"IPM"
"IPM - Solvent",19.8008556051069,3,"IPM"
"IPM - Solvent",16.4921544822154,3,"IPM"
"IPM - Solvent",18.0682367665937,3,"IPM"
"IPM - Solvent",18.2760354428449,3,"IPM"
"IPM - Solvent",17.1245921195884,3,"IPM"
"IPM - Solvent",18.0380852707636,3,"IPM"
"IPM - Solvent",18.9401278246838,3,"IPM"
"IPM - Solvent",17.6296975485983,3,"IPM"
"IPM - Solvent",18.9514176208115,3,"IPM"
"IPM - Solvent",19.1224776925349,3,"IPM"
"IPM - Solvent",16.1407302794227,3,"IPM"
"IPM - Solvent",18.5825573946165,3,"IPM"
"IPM - Solvent",18.6400035569568,3,"IPM"
"IPM - Solvent",19.3133004586382,3,"IPM"
"IPM - Solvent",17.5314974861478,3,"IPM"
"IPM - Solvent",18.3701949972037,3,"IPM"
"IPM - Solvent",18.1941276056206,3,"IPM"
"IPM - Solvent",19.1742112709557,3,"IPM"
"IPM - Solvent",17.6369530651213,3,"IPM"
"IPM - Solvent",19.1019240034866,3,"IPM"
"IPM - Solvent",19.8676224982602,3,"IPM"
"IPM - Solvent",17.8033468769626,3,"IPM"
"IPM - Solvent",19.0591754172043,3,"IPM"
"IPM - Solvent",16.008211325823,3,"IPM"
"IPM - Solvent",19.0992577242351,3,"IPM"
"IPM - Solvent",19.5324386169779,3,"IPM"
"IPM - Solvent",18.6351884494544,3,"IPM"
"IPM - Solvent",18.6848781114153,3,"IPM"
"IPM - Solvent",19.016836354931,3,"IPM"
"IPM - Solvent",18.6655607084361,3,"IPM"
"IPM - Solvent",17.0678987776629,3,"IPM"
"IPM - Solvent",18.8438801771184,3,"IPM"
"IPM - Solvent",19.0414057480013,3,"IPM"
"IPM - Solvent",19.7053593016336,3,"IPM"
"IPM - Solvent",19.1844666341834,3,"IPM"
"IPM - Solvent",18.2702981667261,3,"IPM"
"IPM - Solvent",19.8347170258251,3,"IPM"
"IPM - Solvent",16.2941869497637,3,"IPM"
"IPM - Solvent",19.4427530383579,3,"IPM"
"IPM - Solvent",17.5342342405675,3,"IPM"
"IPM - Solvent",18.1567734737954,3,"IPM"
"IPM - Solvent",17.5882712511741,3,"IPM"
"IPM - Solvent",18.4292890187334,3,"IPM"
"IPM - Solvent",20.2968316969136,3,"IPM"
"IPM - Solvent",16.8193804434154,3,"IPM"
"IPM - Solvent",18.1602732670181,3,"IPM"
"IPM - Solvent",18.2310179099071,3,"IPM"
"IPM - Solvent",18.3839537070784,3,"IPM"
"IPM - Solvent",19.1719098163319,3,"IPM"
"IPM - Solvent",19.7517797769352,3,"IPM"
"IPM - Solvent",18.364839981245,3,"IPM"
"IPM - Solvent",17.8479014263426,3,"IPM"
"IPM - Solvent",19.4352091798031,3,"IPM"
"IPM - Solvent",19.5527148588894,3,"IPM"
"IPM - Solvent",17.7703075005579,3,"IPM"
"IPM - Solvent",18.063904003628,3,"IPM"
"IPM - Solvent",17.2749908677233,3,"IPM"
"IPM - Solvent",18.5291383913448,3,"IPM"
"IPM - Solvent",19.975195979517,3,"IPM"
"IPM - Solvent",18.3373523692182,3,"IPM"
"IPM - Solvent",18.4994495743826,3,"IPM"
"IPM - Solvent",19.6228333689921,3,"IPM"
"IPM - Solvent",18.6196402240161,3,"IPM"
"IPM - Solvent",18.1650180182463,3,"IPM"
"IPM - Solvent",16.5732494221303,3,"IPM"
"IPM - Solvent",19.8867811113251,3,"IPM"
"IPM - Solvent",17.6219191427294,3,"IPM"
"IPM - Solvent",19.845270398566,3,"IPM"
"IPM - Solvent",17.4122547395847,3,"IPM"
"IPM - Solvent",19.8327995822038,3,"IPM"
"IPM - Solvent",19.4937598116887,3,"IPM"
"IPM - Solvent",17.8125576213796,3,"IPM"
"IPM - Solvent",17.6598421155634,3,"IPM"
"IPM - Solvent",18.4934793466395,3,"IPM"
"IPM - Solvent",19.2711602491548,3,"IPM"
"IPM - Solvent",17.7248051818039,3,"IPM"
"IPM - Solvent",18.2772330639225,3,"IPM"
"IPM - Solvent",19.1853618226612,3,"IPM"
"IPM - Solvent",17.1396323031386,3,"IPM"
"IPM - Solvent",17.2255934189508,3,"IPM"
"IPM - Solvent",19.3391365999641,3,"IPM"
"IPM - Solvent",20.3209637188315,3,"IPM"
"IPM - Solvent",19.9749642466244,3,"IPM"
"IPM - Solvent",18.0591597272329,3,"IPM"
"IPM - Solvent",18.7636549234034,3,"IPM"
"IPM - Solvent",17.3853393568344,3,"IPM"
"IPM - Solvent",17.117056419973,3,"IPM"
"IPM - Solvent",18.6886556299751,3,"IPM"
"IPM - Solvent",19.0700724074774,3,"IPM"
"IPM - Solvent",19.1998134511849,3,"IPM"
"IPM - Solvent",20.1171532915233,3,"IPM"
"IPM - Solvent",18.5035964846409,3,"IPM"
"IPM - Solvent",18.3026629023206,3,"IPM"
"IPM - Solvent",18.5455124620084,3,"IPM"
"IPM - Solvent",17.6583532562049,3,"IPM"
"IPM - Solvent",17.8285646242236,3,"IPM"
"IPM - Solvent",19.6400452257703,3,"IPM"
"IPM - Solvent",18.3259531592419,3,"IPM"
"IPM - Solvent",17.9062558126234,3,"IPM"
"IPM - Solvent",17.5187048785929,3,"IPM"
"IPM - Solvent",17.3832631877038,3,"IPM"
"IPM - Solvent",19.7339144589391,3,"IPM"
"IPM - Solvent",18.0581910650054,3,"IPM"
"IPM - Solvent",18.415455595479,3,"IPM"
"IPM - Solvent",18.925834292479,3,"IPM"
"IPM - Solvent",19.2642912659823,3,"IPM"
"IPM - Solvent",20.8892373027308,3,"IPM"
"IPM - Solvent",17.1649769697917,3,"IPM"
"IPM - Solvent",18.1738845368208,3,"IPM"
"IPM - Solvent",18.0493938040479,3,"IPM"
"IPM - Solvent",18.2025854882659,3,"IPM"
"IPM - Solvent",18.1668350373026,3,"IPM"
"IPM - Solvent",19.2050688188931,3,"IPM"
"IPM - Solvent",20.3190894875465,3,"IPM"
"IPM - Solvent",18.9597635338833,3,"IPM"
"IPM - Solvent",19.4955407994529,3,"IPM"
"IPM - Solvent",19.9880738213916,3,"IPM"
"IPM - Solvent",19.593307546753,3,"IPM"
"IPM - Solvent",16.7350608478919,3,"IPM"
"IPM - Solvent",19.0745177068652,3,"IPM"
"IPM - Solvent",17.130752518918,3,"IPM"
"IPM - Solvent",19.4808415754836,3,"IPM"
"IPM - Solvent",17.032264379583,3,"IPM"
"IPM - Solvent",17.394681638151,3,"IPM"
"IPM - Solvent",17.7094723564957,3,"IPM"
"IPM - Solvent",16.8666405232065,3,"IPM"
"IPM - Solvent",17.985739257972,3,"IPM"
"IPM - Solvent",18.5828738279721,3,"IPM"
"IPM - Solvent",18.7920105603579,3,"IPM"
"IPM - Solvent",18.213233205422,3,"IPM"
"IPM - Solvent",19.3653265297642,3,"IPM"
"IPM - Solvent",20.4088791602529,3,"IPM"
"IPM - Solvent",17.4493996920155,3,"IPM"
"IPM - Solvent",18.1932650501931,3,"IPM"
"IPM - Solvent",19.7333767676193,3,"IPM"
"IPM - Solvent",17.9841254441967,3,"IPM"
"IPM - Solvent",20.0223379014244,3,"IPM"
"IPM - Solvent",16.7663439608778,3,"IPM"
"IPM - Solvent",18.5014776381905,3,"IPM"
"IPM - Solvent",18.8004100537587,3,"IPM"
"IPM - Solvent",19.3213536858673,3,"IPM"
"IPM - Solvent",17.9914560595789,3,"IPM"
"IPM - Solvent",18.8537961863078,3,"IPM"
"IPM - Solvent",18.7907307424856,3,"IPM"
"IPM - Solvent",19.443343550185,3,"IPM"
"IPM - Solvent",19.0891006905448,3,"IPM"
"IPM - Solvent",20.7101205477119,3,"IPM"
"IPM - Solvent",17.6056838358237,3,"IPM"
"IPM - Solvent",18.1810109402054,3,"IPM"
"IPM - Solvent",17.0349835941003,3,"IPM"
"IPM - Solvent",20.0445837375344,3,"IPM"
"IPM - Solvent",17.3990600061942,3,"IPM"
"IPM - Solvent",19.6082903262822,3,"IPM"
"IPM - Solvent",19.5814580269031,3,"IPM"
"IPM - Solvent",18.3430633144504,3,"IPM"
"IPM - Solvent",16.9681172191175,3,"IPM"
"IPM - Solvent",18.6898604599866,3,"IPM"
"IPM - Solvent",19.0833743504684,3,"IPM"
"IPM - Solvent",18.1119765788817,3,"IPM"
"IPM - Solvent",19.6573703053335,3,"IPM"
"IPM - Solvent",18.1941412170256,3,"IPM"
"IPM - Solvent",19.2479585829266,3,"IPM"
"IPM - Solvent",17.6933666404752,3,"IPM"
"IPM - Solvent",18.6843302691464,3,"IPM"
"IPM - Solvent",20.7192865675241,3,"IPM"
"IPM - Solvent",18.8495198472794,3,"IPM"
"IPM - Solvent",18.2584170131814,3,"IPM"
"IPM - Solvent",17.743363988522,3,"IPM"
"IPM - Solvent",19.8382648540485,3,"IPM"
"IPM - Solvent",18.6445823101087,3,"IPM"
"IPM - Solvent",17.2722796683835,3,"IPM"
"IPM - Solvent",18.7813078985692,3,"IPM"
"IPM - Solvent",19.0691056513139,3,"IPM"
"IPM - Solvent",19.9635547534747,3,"IPM"
"IPM - Solvent",19.3172975552954,3,"IPM"
"IPM - Solvent",18.6313758242234,3,"IPM"
"IPM - Solvent",19.4287459790159,3,"IPM"
"IPM - Solvent",19.5978153813898,3,"IPM"
"IPM - Solvent",18.777677408783,3,"IPM"
"IPM - Solvent",19.8132540641692,3,"IPM"
"IPM - Solvent",19.0812082473462,3,"IPM"
"IPM - Solvent",17.020475677314,3,"IPM"
"IPM - Solvent",18.9190844334028,3,"IPM"
"IPM - Solvent",18.7630679996644,3,"IPM"
"IPM - Solvent",17.3419084968119,3,"IPM"
"IPM - Solvent",18.6177517428298,3,"IPM"
"IPM - Solvent",18.5561811630614,3,"IPM"
"IPM - Solvent",18.7502012051698,3,"IPM"
"IPM - Solvent",18.8930876650786,3,"IPM"
"IPM - Solvent",19.2402507553989,3,"IPM"
"IPM - Solvent",19.9021168842151,3,"IPM"
"IPM - Solvent",19.9401140265291,3,"IPM"
"IPM - Solvent",20.2335030715706,3,"IPM"
"IPM - Solvent",16.9145305486213,3,"IPM"
"IPM - Solvent",18.2529711729906,3,"IPM"
"IPM - Solvent",19.1235627208654,3,"IPM"
"IPM - Solvent",19.6227692063769,3,"IPM"
"IPM - Solvent",17.1015251762908,3,"IPM"
"IPM - Solvent",17.744824499065,3,"IPM"
"IPM - Solvent",18.0391795251079,3,"IPM"
"IPM - Solvent",17.8342491305045,3,"IPM"
"IPM - Solvent",18.9279312764368,3,"IPM"
"IPM - Solvent",17.2412981450918,3,"IPM"
"IPM - Solvent",17.3844898764431,3,"IPM"
"IPM - Solvent",18.2202084731214,3,"IPM"
"IPM - Solvent",17.350456418097,3,"IPM"
"IPM - Solvent",18.490096908484,3,"IPM"
"IPM - Solvent",19.5194204510783,3,"IPM"
"IPM - Solvent",18.7108230403332,3,"IPM"
"IPM - Solvent",17.9197559449534,3,"IPM"
"IPM - Solvent",18.5440900033379,3,"IPM"
"IPM - Solvent",17.1948211972714,3,"IPM"
